# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 2116       2.678908372105e-11       5.487282302002e-13      -5.387279344807e-13       0.000000000000e+00       2.319734670769e-16       7.182891439429e-17       2.801406646846e-18 
 2117       2.668223645814e-11       5.500945963969e-13      -5.186834944909e-13       0.000000000000e+00       2.314535179317e-16       7.145350705597e-17       2.884289364872e-18 
 2118       2.657456823338e-11       5.515713478543e-13      -4.989579781189e-13       0.000000000000e+00       2.309348621060e-16       7.107487772690e-17       2.965153303528e-18 
 2119       2.646610585617e-11       5.531564250927e-13      -4.795540487240e-13       0.000000000000e+00       2.304174965745e-16       7.069303240383e-17       3.044062066948e-18 
 2120       2.635687624247e-11       5.548477599824e-13      -4.604743769567e-13       0.000000000000e+00       2.299014182837e-16       7.030797712779e-17       3.121079516410e-18 
 2121       2.624690641494e-11       5.566432757329e-13      -4.417216407662e-13       0.000000000000e+00       2.293866241515e-16       6.991971798412e-17       3.196269770647e-18 
 2122       2.613622350302e-11       5.585408868823e-13      -4.232985254077e-13       0.000000000000e+00       2.288731110672e-16       6.952826110254e-17       3.269697206151e-18 
 2123       2.602485474312e-11       5.605384992871e-13      -4.052077234504e-13       0.000000000000e+00       2.283608758917e-16       6.913361265723e-17       3.341426457491e-18 
 2124       2.591282747873e-11       5.626340101113e-13      -3.874519347842e-13       0.000000000000e+00       2.278499154572e-16       6.873577886684e-17       3.411522417617e-18 
 2125       2.580016916051e-11       5.648253078159e-13      -3.700338666279e-13       0.000000000000e+00       2.273402265674e-16       6.833476599462e-17       3.480050238174e-18 
 2126       2.568690734647e-11       5.671102721487e-13      -3.529562335362e-13       0.000000000000e+00       2.268318059970e-16       6.793058034841e-17       3.547075329807e-18 
 2127       2.557306970206e-11       5.694867741333e-13      -3.362217574074e-13       0.000000000000e+00       2.263246504923e-16       6.752322828074e-17       3.612663362479e-18 
 2128       2.545868400032e-11       5.719526760587e-13      -3.198331674906e-13       0.000000000000e+00       2.258187567708e-16       6.711271618891e-17       3.676880265773e-18 
 2129       2.534377812199e-11       5.745058314692e-13      -3.037932003935e-13       0.000000000000e+00       2.253141215209e-16       6.669905051497e-17       3.739792229206e-18 
 2130       2.522838005565e-11       5.771440851531e-13      -2.881046000898e-13       0.000000000000e+00       2.248107414025e-16       6.628223774586e-17       3.801465702541e-18 
 2131       2.511251789784e-11       5.798652731326e-13      -2.727701179266e-13       0.000000000000e+00       2.243086130464e-16       6.586228441346e-17       3.861967396093e-18 
 2132       2.499621985320e-11       5.826672226534e-13      -2.577925126316e-13       0.000000000000e+00       2.238077330545e-16       6.543919709458e-17       3.921364281041e-18 
 2133       2.487951423459e-11       5.855477521737e-13      -2.431745503212e-13       0.000000000000e+00       2.233080979999e-16       6.501298241112e-17       3.979723589737e-18 
 2134       2.476242946319e-11       5.885046713540e-13      -2.289190045075e-13       0.000000000000e+00       2.228097044264e-16       6.458364703004e-17       4.037112816020e-18 
 2135       2.464499406869e-11       5.915357810465e-13      -2.150286561057e-13       0.000000000000e+00       2.223125488489e-16       6.415119766350e-17       4.093599715519e-18 
 2136       2.452723668935e-11       5.946388732845e-13      -2.015062934420e-13       0.000000000000e+00       2.218166277532e-16       6.371564106884e-17       4.149252305970e-18 
 2137       2.440918607218e-11       5.978117312719e-13      -1.883547122608e-13       0.000000000000e+00       2.213219375959e-16       6.327698404871e-17       4.204138867524e-18 
 2138       2.429087107304e-11       6.010521293725e-13      -1.755767157320e-13       0.000000000000e+00       2.208284748044e-16       6.283523345108e-17       4.258327943052e-18 
 2139       2.417232065677e-11       6.043578330998e-13      -1.631751144589e-13       0.000000000000e+00       2.203362357771e-16       6.239039616932e-17       4.311888338465e-18 
 2140       2.405356389731e-11       6.077265991060e-13      -1.511527264853e-13       0.000000000000e+00       2.198452168828e-16       6.194247914229e-17       4.364889123015e-18 
 2141       2.393462997787e-11       6.111561751721e-13      -1.395123773033e-13       0.000000000000e+00       2.193554144613e-16       6.149148935432e-17       4.417399629609e-18 
 2142       2.381554819099e-11       6.146443001964e-13      -1.282568998602e-13       0.000000000000e+00       2.188668248227e-16       6.103743383536e-17       4.469489455119e-18 
 2143       2.369634793873e-11       6.181887041851e-13      -1.173891345668e-13       0.000000000000e+00       2.183794442480e-16       6.058031966097e-17       4.521228460693e-18 
 2144       2.357705873276e-11       6.217871082408e-13      -1.069119293042e-13       0.000000000000e+00       2.178932689888e-16       6.012015395242e-17       4.572686772061e-18 
 2145       2.345771019450e-11       6.254372245524e-13      -9.682813943139e-14       0.000000000000e+00       2.174082952668e-16       5.965694387674e-17       4.623934779850e-18 
 2146       2.333833205524e-11       6.291367563845e-13      -8.714062779308e-14       0.000000000000e+00       2.169245192748e-16       5.919069664679e-17       4.675043139892e-18 
 2147       2.321895415629e-11       6.328833980670e-13      -7.785226472676e-14       0.000000000000e+00       2.164419371755e-16       5.872141952127e-17       4.726082773533e-18 
 2148       2.309960644907e-11       6.366748349842e-13      -6.896592807035e-14       0.000000000000e+00       2.159605451023e-16       5.824911980486e-17       4.777124867946e-18 
 2149       2.298031899527e-11       6.405087435646e-13      -6.048450316967e-14       0.000000000000e+00       2.154803391589e-16       5.777380484821e-17       4.828240876436e-18 
 2150       2.286112196697e-11       6.443827912701e-13      -5.241088288587e-14       0.000000000000e+00       2.150013154192e-16       5.729548204803e-17       4.879502518757e-18 
 2151       2.274204564676e-11       6.482946365857e-13      -4.474796760295e-14       0.000000000000e+00       2.145234699276e-16       5.681415884716e-17       4.930981781416e-18 
 2152       2.262312042787e-11       6.522419290088e-13      -3.749866523517e-14       0.000000000000e+00       2.140467986985e-16       5.632984273462e-17       4.982750917987e-18 
 2153       2.250437681429e-11       6.562223090386e-13      -3.066589123457e-14       0.000000000000e+00       2.135712977166e-16       5.584254124564e-17       5.034882449417e-18 
 2154       2.238584542091e-11       6.602334081656e-13      -2.425256859841e-14       0.000000000000e+00       2.130969629368e-16       5.535226196176e-17       5.087449164342e-18 
 2155       2.226755697366e-11       6.642728488615e-13      -1.826162787668e-14       0.000000000000e+00       2.126237902840e-16       5.485901251090e-17       5.140524119391e-18 
 2156       2.214954230960e-11       6.683382445677e-13      -1.269600717951e-14       0.000000000000e+00       2.121517756532e-16       5.436280056735e-17       5.194180639501e-18 
 2157       2.203183237709e-11       6.724271996858e-13      -7.558652184716e-15       0.000000000000e+00       2.116809149095e-16       5.386363385192e-17       5.248492318224e-18 
 2158       2.191445583204e-11       6.765373979297e-13      -2.851341669781e-15       0.000000000000e+00       2.112112041900e-16       5.336154708962e-17       5.303511075377e-18 
 2159       2.179743180886e-11       6.806668680605e-13       1.428844614731e-15       0.000000000000e+00       2.107426408131e-16       5.285668308275e-17       5.359201166691e-18 
 2160       2.168077710071e-11       6.848137199338e-13       5.286017763901e-15       0.000000000000e+00       2.102752223751e-16       5.234921218789e-17       5.415504727134e-18 
 2161       2.156450855902e-11       6.889760562911e-13       8.724307441272e-15       0.000000000000e+00       2.098089464491e-16       5.183930540895e-17       5.472363672672e-18 
 2162       2.144864309350e-11       6.931519727519e-13       1.174786190163e-14       0.000000000000e+00       2.093438105848e-16       5.132713439789e-17       5.529719700014e-18 
 2163       2.133319767223e-11       6.973395578053e-13       1.436084801377e-14       0.000000000000e+00       2.088798123084e-16       5.081287145547e-17       5.587514286359e-18 
 2164       2.121818932174e-11       7.015368928019e-13       1.656745128330e-14       0.000000000000e+00       2.084169491223e-16       5.029668953201e-17       5.645688689138e-18 
 2165       2.110363512703e-11       7.057420519454e-13       1.837187587540e-14       0.000000000000e+00       2.079552185058e-16       4.977876222819e-17       5.704183945761e-18 
 2166       2.098955223167e-11       7.099531022842e-13       1.977834463761e-14       0.000000000000e+00       2.074946179143e-16       4.925926379570e-17       5.762940873360e-18 
 2167       2.087595783786e-11       7.141681037034e-13       2.079109912259e-14       0.000000000000e+00       2.070351447797e-16       4.873836913812e-17       5.821900068535e-18 
 2168       2.076286920649e-11       7.183851089164e-13       2.141439961093e-14       0.000000000000e+00       2.065767965104e-16       4.821625381156e-17       5.881001907101e-18 
 2169       2.065030365723e-11       7.226021634566e-13       2.165252513391e-14       0.000000000000e+00       2.061195704907e-16       4.769309402550e-17       5.940186543827e-18 
 2170       2.053827856853e-11       7.268173056694e-13       2.150977349627e-14       0.000000000000e+00       2.056634640817e-16       4.716906664349e-17       5.999393912190e-18 
 2171       2.042681137778e-11       7.310285667033e-13       2.099046129902e-14       0.000000000000e+00       2.052084746204e-16       4.664434918394e-17       6.058563724110e-18 
 2172       2.031591958129e-11       7.352339705024e-13       2.009892396218e-14       0.000000000000e+00       2.047545994201e-16       4.611911982084e-17       6.117635469702e-18 
 2173       2.020562073441e-11       7.394315337977e-13       1.883951574759e-14       0.000000000000e+00       2.043018357703e-16       4.559355738454e-17       6.176548417017e-18 
 2174       2.009593245156e-11       7.436192660987e-13       1.721660978168e-14       0.000000000000e+00       2.038501809368e-16       4.506784136250e-17       6.235241611792e-18 
 2175       1.998687240633e-11       7.477951696857e-13       1.523459807823e-14       0.000000000000e+00       2.033996321611e-16       4.454215190003e-17       6.293653877187e-18 
 2176       1.987845833153e-11       7.519572396010e-13       1.289789156118e-14       0.000000000000e+00       2.029501866613e-16       4.401666980107e-17       6.351723813538e-18 
 2177       1.977070801922e-11       7.561034636406e-13       1.021092008738e-14       0.000000000000e+00       2.025018416312e-16       4.349157652893e-17       6.409389798095e-18 
 2178       1.966363932086e-11       7.602318223466e-13       7.178132469397e-15       0.000000000000e+00       2.020545942407e-16       4.296705420701e-17       6.466589984773e-18 
 2179       1.955727014728e-11       7.643402889980e-13       3.803996498270e-15       0.000000000000e+00       2.016084416357e-16       4.244328561962e-17       6.523262303893e-18 
 2180       1.945161846881e-11       7.684268296033e-13       9.299896629730e-17       0.000000000000e+00       2.011633809381e-16       4.192045421269e-17       6.579344461928e-18 
 2181       1.934670231533e-11       7.724894028916e-13      -3.950354310181e-15       0.000000000000e+00       2.007194092455e-16       4.139874409453e-17       6.634773941248e-18 
 2182       1.924253977632e-11       7.765259603046e-13      -8.321538468008e-15       0.000000000000e+00       2.002765236317e-16       4.087834003660e-17       6.689487999866e-18 
 2183       1.913914900096e-11       7.805344459886e-13      -1.301600957443e-14       0.000000000000e+00       1.998347211461e-16       4.035942747425e-17       6.743423671179e-18 
 2184       1.903654819813e-11       7.845127967854e-13      -1.802920460432e-14       0.000000000000e+00       1.993939988139e-16       3.984219250748e-17       6.796517763720e-18 
 2185       1.893475563656e-11       7.884589422251e-13      -2.335654141740e-14       0.000000000000e+00       1.989543536363e-16       3.932682190167e-17       6.848706860895e-18 
 2186       1.883378964484e-11       7.923708045170e-13      -2.899341873545e-14       0.000000000000e+00       1.985157825900e-16       3.881350308839e-17       6.899927320734e-18 
 2187       1.873366861149e-11       7.962462985417e-13      -3.493521611954e-14       0.000000000000e+00       1.980782826276e-16       3.830242416609e-17       6.950115275633e-18 
 2188       1.863441098504e-11       8.000833318429e-13      -4.117729394726e-14       0.000000000000e+00       1.976418506773e-16       3.779377390091e-17       6.999206632097e-18 
 2189       1.853603527410e-11       8.038798046188e-13      -4.771499338992e-14       0.000000000000e+00       1.972064836428e-16       3.728774172738e-17       7.047137070493e-18 
 2190       1.843856004740e-11       8.076336097141e-13      -5.454363638978e-14       0.000000000000e+00       1.967721784036e-16       3.678451774922e-17       7.093842044783e-18 
 2191       1.834200393389e-11       8.113426326120e-13      -6.165852563729e-14       0.000000000000e+00       1.963389318147e-16       3.628429274009e-17       7.139256782279e-18 
 2192       1.824638562278e-11       8.150047514250e-13      -6.905494454828e-14       0.000000000000e+00       1.959067407067e-16       3.578725814429e-17       7.183316283385e-18 
 2193       1.815172386360e-11       8.186178368877e-13      -7.672815724119e-14       0.000000000000e+00       1.954756018856e-16       3.529360607760e-17       7.225955321339e-18 
 2194       1.805803746630e-11       8.221797523480e-13      -8.467340851431e-14       0.000000000000e+00       1.950455121329e-16       3.480352932796e-17       7.267108441959e-18 
 2195       1.796534530127e-11       8.256883537587e-13      -9.288592382299e-14       0.000000000000e+00       1.946164682056e-16       3.431722135626e-17       7.306709963393e-18 
 2196       1.787366629947e-11       8.291414896697e-13      -1.013609092568e-13       0.000000000000e+00       1.941884668361e-16       3.383487629708e-17       7.344693975857e-18 
 2197       1.778301945240e-11       8.325370012192e-13      -1.100935515170e-13       0.000000000000e+00       1.937615047320e-16       3.335668895947e-17       7.380994341383e-18 
 2198       1.769342381227e-11       8.358727221260e-13      -1.190790178933e-13       0.000000000000e+00       1.933355785765e-16       3.288285482768e-17       7.415544693565e-18 
 2199       1.760489849198e-11       8.391464786808e-13      -1.283124562415e-13       0.000000000000e+00       1.929106850279e-16       3.241357006190e-17       7.448278437301e-18 
 2200       1.751746266526e-11       8.423560897379e-13      -1.377889949605e-13       0.000000000000e+00       1.924868207199e-16       3.194903149905e-17       7.479128748542e-18 
 2201       1.743113556666e-11       8.454993667073e-13      -1.475037429698e-13       0.000000000000e+00       1.920639822614e-16       3.148943665353e-17       7.508028574032e-18 
 2202       1.734593649167e-11       8.485741135462e-13      -1.574517896862e-13       0.000000000000e+00       1.916421662363e-16       3.103498371793e-17       7.534910631058e-18 
 2203       1.726188479678e-11       8.515781267508e-13      -1.676282050015e-13       0.000000000000e+00       1.912213692041e-16       3.058587156384e-17       7.559707407190e-18 
 2204       1.717899989950e-11       8.545091953479e-13      -1.780280392596e-13       0.000000000000e+00       1.908015876989e-16       3.014229974257e-17       7.582351160030e-18 
 2205       1.709730127851e-11       8.573651008869e-13      -1.886463232334e-13       0.000000000000e+00       1.903828182303e-16       2.970446848593e-17       7.602773916954e-18 
 2206       1.701680847363e-11       8.601436174311e-13      -1.994780681027e-13       0.000000000000e+00       1.899650572829e-16       2.927257870695e-17       7.620907474861e-18 
 2207       1.693753725856e-11       8.628428311404e-13      -2.105180816755e-13       0.000000000000e+00       1.895483015659e-16       2.884679528872e-17       7.636703387842e-18 
 2208       1.685948813092e-11       8.654621013506e-13      -2.217604157682e-13       0.000000000000e+00       1.891325487646e-16       2.842713668317e-17       7.650193075626e-18 
 2209       1.678265774600e-11       8.680011058523e-13      -2.331989151150e-13       0.000000000000e+00       1.887177967939e-16       2.801358458146e-17       7.661428113340e-18 
 2210       1.670704273713e-11       8.704595218792e-13      -2.448274007622e-13       0.000000000000e+00       1.883040435489e-16       2.760612055932e-17       7.670460280017e-18 
 2211       1.663263971571e-11       8.728370261073e-13      -2.566396700418e-13       0.000000000000e+00       1.878912869055e-16       2.720472607686e-17       7.677341558831e-18 
 2212       1.655944527114e-11       8.751332946547e-13      -2.686294965434e-13       0.000000000000e+00       1.874795247194e-16       2.680938247841e-17       7.682124137341e-18 
 2213       1.648745597082e-11       8.773480030814e-13      -2.807906300875e-13       0.000000000000e+00       1.870687548268e-16       2.642007099243e-17       7.684860407718e-18 
 2214       1.641666836009e-11       8.794808263883e-13      -2.931167966977e-13       0.000000000000e+00       1.866589750444e-16       2.603677273130e-17       7.685602966992e-18 
 2215       1.634707896224e-11       8.815314390176e-13      -3.056016985738e-13       0.000000000000e+00       1.862501831687e-16       2.565946869119e-17       7.684404617283e-18 
 2216       1.627868427847e-11       8.834995148517e-13      -3.182390140643e-13       0.000000000000e+00       1.858423769766e-16       2.528813975193e-17       7.681318366041e-18 
 2217       1.621148078781e-11       8.853847272133e-13      -3.310223976391e-13       0.000000000000e+00       1.854355542254e-16       2.492276667682e-17       7.676397426279e-18 
 2218       1.614546494719e-11       8.871867488647e-13      -3.439454798622e-13       0.000000000000e+00       1.850297126521e-16       2.456333011253e-17       7.669695216817e-18 
 2219       1.608063319132e-11       8.889052520075e-13      -3.570018673645e-13       0.000000000000e+00       1.846248499741e-16       2.420981058889e-17       7.661265362514e-18 
 2220       1.601698193270e-11       8.905399082824e-13      -3.701851428163e-13       0.000000000000e+00       1.842209638889e-16       2.386218851881e-17       7.651161694506e-18 
 2221       1.595450756161e-11       8.920903887683e-13      -3.834888649003e-13       0.000000000000e+00       1.838180520740e-16       2.352044419807e-17       7.639438250443e-18 
 2222       1.589320644603e-11       8.935563639824e-13      -3.969065682840e-13       0.000000000000e+00       1.834161121869e-16       2.318455780519e-17       7.626149274728e-18 
 2223       1.583307493166e-11       8.949375038797e-13      -4.104317635923e-13       0.000000000000e+00       1.830151418652e-16       2.285450940129e-17       7.611349218753e-18 
 2224       1.577410934188e-11       8.962334778523e-13      -4.240579373807e-13       0.000000000000e+00       1.826151387264e-16       2.253027892994e-17       7.595092741135e-18 
 2225       1.571630597769e-11       8.974439547294e-13      -4.377785521077e-13       0.000000000000e+00       1.822161003680e-16       2.221184621701e-17       7.577434707955e-18 
 2226       1.565966111772e-11       8.985686027768e-13      -4.515870461072e-13       0.000000000000e+00       1.818180243674e-16       2.189919097048e-17       7.558430192993e-18 
 2227       1.560417101819e-11       8.996070896961e-13      -4.654768335617e-13       0.000000000000e+00       1.814209082820e-16       2.159229278036e-17       7.538134477969e-18 
 2228       1.554983191287e-11       9.005590826249e-13      -4.794413044749e-13       0.000000000000e+00       1.810247496488e-16       2.129113111849e-17       7.516603052774e-18 
 2229       1.549664001306e-11       9.014242481361e-13      -4.934738246440e-13       0.000000000000e+00       1.806295459850e-16       2.099568533839e-17       7.493891615714e-18 
 2230       1.544459150757e-11       9.022022522376e-13      -5.075677356328e-13       0.000000000000e+00       1.802352947873e-16       2.070593467516e-17       7.470056073741e-18 
 2231       1.539368256267e-11       9.028927603717e-13      -5.217163547444e-13       0.000000000000e+00       1.798419935324e-16       2.042185824525e-17       7.445152542696e-18 
 2232       1.534390932208e-11       9.034954374148e-13      -5.359129749935e-13       0.000000000000e+00       1.794496396767e-16       2.014343504639e-17       7.419237347540e-18 
 2233       1.529526790693e-11       9.040099476773e-13      -5.501508650796e-13       0.000000000000e+00       1.790582306562e-16       1.987064395738e-17       7.392367022597e-18 
 2234       1.524775441573e-11       9.044359549028e-13      -5.644232693594e-13       0.000000000000e+00       1.786677638869e-16       1.960346373798e-17       7.364598311786e-18 
 2235       1.520136492437e-11       9.047731222678e-13      -5.787234078196e-13       0.000000000000e+00       1.782782367642e-16       1.934187302875e-17       7.335988168861e-18 
 2236       1.515609548606e-11       9.050211123815e-13      -5.930444760493e-13       0.000000000000e+00       1.778896466632e-16       1.908585035086e-17       7.306593757650e-18 
 2237       1.511194213128e-11       9.051795872851e-13      -6.073796452133e-13       0.000000000000e+00       1.775019909387e-16       1.883537410602e-17       7.276472452286e-18 
 2238       1.506890086783e-11       9.052482084517e-13      -6.217220620243e-13       0.000000000000e+00       1.771152669251e-16       1.859042257626e-17       7.245681837451e-18 
 2239       1.502696768072e-11       9.052266367856e-13      -6.360648487156e-13       0.000000000000e+00       1.767294719363e-16       1.835097392380e-17       7.214279708609e-18 
 2240       1.498613853217e-11       9.051145326224e-13      -6.504011030142e-13       0.000000000000e+00       1.763446032657e-16       1.811700619092e-17       7.182324072244e-18 
 2241       1.494640936162e-11       9.049115557279e-13      -6.647238981130e-13       0.000000000000e+00       1.759606581863e-16       1.788849729979e-17       7.149873146096e-18 
 2242       1.490777608563e-11       9.046173652983e-13      -6.790262826439e-13       0.000000000000e+00       1.755776339505e-16       1.766542505231e-17       7.116985359402e-18 
 2243       1.487023459791e-11       9.042316199594e-13      -6.933012806503e-13       0.000000000000e+00       1.751955277904e-16       1.744776713001e-17       7.083719353130e-18 
 2244       1.483378076925e-11       9.037539777667e-13      -7.075418915597e-13       0.000000000000e+00       1.748143369171e-16       1.723550109384e-17       7.050133980215e-18 
 2245       1.479841044754e-11       9.031840962042e-13      -7.217410901567e-13       0.000000000000e+00       1.744340585214e-16       1.702860438403e-17       7.016288305799e-18 
 2246       1.476411945768e-11       9.025216321850e-13      -7.358918265553e-13       0.000000000000e+00       1.740546897735e-16       1.682705432001e-17       6.982241607467e-18 
 2247       1.473090360161e-11       9.017662420501e-13      -7.499870261720e-13       0.000000000000e+00       1.736762278226e-16       1.663082810014e-17       6.948053375484e-18 
 2248       1.469875865824e-11       9.009175815682e-13      -7.640195896983e-13       0.000000000000e+00       1.732986697978e-16       1.643990280167e-17       6.913783313033e-18 
 2249       1.466768038343e-11       8.999753059357e-13      -7.779823930732e-13       0.000000000000e+00       1.729220128068e-16       1.625425538054e-17       6.879491336450e-18 
 2250       1.463766450998e-11       8.989390697758e-13      -7.918682874564e-13       0.000000000000e+00       1.725462539371e-16       1.607386267122e-17       6.845237575463e-18 
 2251       1.460870674759e-11       8.978085271383e-13      -8.056700992004e-13       0.000000000000e+00       1.721713902552e-16       1.589870138659e-17       6.811082373430e-18 
 2252       1.458080278282e-11       8.965833314994e-13      -8.193806298238e-13       0.000000000000e+00       1.717974188069e-16       1.572874811777e-17       6.777086287573e-18 
 2253       1.455394827908e-11       8.952631357607e-13      -8.329926559834e-13       0.000000000000e+00       1.714243366170e-16       1.556397933397e-17       6.743310089217e-18 
 2254       1.452813887658e-11       8.938475922497e-13      -8.464989294473e-13       0.000000000000e+00       1.710521406896e-16       1.540437138237e-17       6.709814764028e-18 
 2255       1.450337019233e-11       8.923363527185e-13      -8.598921770676e-13       0.000000000000e+00       1.706808280079e-16       1.524990048792e-17       6.676661512250e-18 
 2256       1.447963587120e-11       8.907293223385e-13      -8.731658356923e-13       0.000000000000e+00       1.703103957487e-16       1.510052997333e-17       6.643898131619e-18 
 2257       1.445692172531e-11       8.890274234837e-13      -8.863162621699e-13       0.000000000000e+00       1.699408419277e-16       1.495617182849e-17       6.611518069068e-18 
 2258       1.443521155661e-11       8.872318369028e-13      -8.993405376317e-13       0.000000000000e+00       1.695721647582e-16       1.481672489139e-17       6.579501103768e-18 
 2259       1.441448910213e-11       8.853437481807e-13      -9.122357338454e-13       0.000000000000e+00       1.692043624372e-16       1.468208760485e-17       6.547826940235e-18 
 2260       1.439473803399e-11       8.833643477434e-13      -9.249989132043e-13       0.000000000000e+00       1.688374331453e-16       1.455215801609e-17       6.516475208251e-18 
 2261       1.437594195932e-11       8.812948308644e-13      -9.376271287179e-13       0.000000000000e+00       1.684713750465e-16       1.442683377633e-17       6.485425462771e-18 
 2262       1.435808442013e-11       8.791363976697e-13      -9.501174240014e-13       0.000000000000e+00       1.681061862884e-16       1.430601214026e-17       6.454657183851e-18 
 2263       1.434114889328e-11       8.768902531437e-13      -9.624668332663e-13       0.000000000000e+00       1.677418650021e-16       1.418958996566e-17       6.424149776554e-18 
 2264       1.432511879042e-11       8.745576071345e-13      -9.746723813100e-13       0.000000000000e+00       1.673784093022e-16       1.407746371288e-17       6.393882570871e-18 
 2265       1.430997745785e-11       8.721396743599e-13      -9.867310835058e-13       0.000000000000e+00       1.670158172866e-16       1.396952944446e-17       6.363834821637e-18 
 2266       1.429570817653e-11       8.696376744127e-13      -9.986399457932e-13       0.000000000000e+00       1.666540870367e-16       1.386568282463e-17       6.333985708447e-18 
 2267       1.428229416194e-11       8.670528317662e-13      -1.010395964668e-12       0.000000000000e+00       1.662932166174e-16       1.376581911887e-17       6.304314335572e-18 
 2268       1.426971856402e-11       8.643863757801e-13      -1.021996127171e-12       0.000000000000e+00       1.659332040769e-16       1.366983319347e-17       6.274799731874e-18 
 2269       1.425796446711e-11       8.616395407060e-13      -1.033437410881e-12       0.000000000000e+00       1.655740474467e-16       1.357761951506e-17       6.245420850725e-18 
 2270       1.424701488989e-11       8.588135656926e-13      -1.044716783900e-12       0.000000000000e+00       1.652157447416e-16       1.348907215019e-17       6.216156569919e-18 
 2271       1.423685278526e-11       8.559096947920e-13      -1.055831204850e-12       0.000000000000e+00       1.648582939600e-16       1.340408476485e-17       6.186985691594e-18 
 2272       1.422746104028e-11       8.529291769647e-13      -1.066777622856e-12       0.000000000000e+00       1.645016930831e-16       1.332255062401e-17       6.157886942143e-18 
 2273       1.421882247614e-11       8.498732660853e-13      -1.077552977541e-12       0.000000000000e+00       1.641459400759e-16       1.324436259122e-17       6.128838972132e-18 
 2274       1.421091984802e-11       8.467432209483e-13      -1.088154199012e-12       0.000000000000e+00       1.637910328863e-16       1.316941312810e-17       6.099820356217e-18 
 2275       1.420373584506e-11       8.435403052735e-13      -1.098578207855e-12       0.000000000000e+00       1.634369694454e-16       1.309759429392e-17       6.070809593060e-18 
 2276       1.419725309026e-11       8.402657877117e-13      -1.108821915119e-12       0.000000000000e+00       1.630837476677e-16       1.302879774515e-17       6.041785105245e-18 
 2277       1.419145414043e-11       8.369209418503e-13      -1.118882222314e-12       0.000000000000e+00       1.627313654508e-16       1.296291473500e-17       6.012725239193e-18 
 2278       1.418632148609e-11       8.335070462187e-13      -1.128756021390e-12       0.000000000000e+00       1.623798206753e-16       1.289983611297e-17       5.983608265079e-18 
 2279       1.418183755143e-11       8.300253842941e-13      -1.138440194739e-12       0.000000000000e+00       1.620291112051e-16       1.283945232441e-17       5.954412376749e-18 
 2280       1.417798469417e-11       8.264772445069e-13      -1.147931615176e-12       0.000000000000e+00       1.616792348872e-16       1.278165341003e-17       5.925115691638e-18 
 2281       1.417474520556e-11       8.228639202466e-13      -1.157227145933e-12       0.000000000000e+00       1.613301895516e-16       1.272632900552e-17       5.895696250679e-18 
 2282       1.417210131028e-11       8.191867098669e-13      -1.166323640648e-12       0.000000000000e+00       1.609819730114e-16       1.267336834103e-17       5.866132018229e-18 
 2283       1.417003516633e-11       8.154469166919e-13      -1.175217943357e-12       0.000000000000e+00       1.606345830628e-16       1.262266024075e-17       5.836400881977e-18 
 2284       1.416852886501e-11       8.116458490211e-13      -1.183906888480e-12       0.000000000000e+00       1.602880174848e-16       1.257409312245e-17       5.806480652864e-18 
 2285       1.416756443080e-11       8.077848201353e-13      -1.192387300815e-12       0.000000000000e+00       1.599422740396e-16       1.252755499706e-17       5.776349065001e-18 
 2286       1.416712382133e-11       8.038651483023e-13      -1.200655995526e-12       0.000000000000e+00       1.595973504724e-16       1.248293346815e-17       5.745983775580e-18 
 2287       1.416718892724e-11       7.998881567822e-13      -1.208709778133e-12       0.000000000000e+00       1.592532445112e-16       1.244011573157e-17       5.715362364795e-18 
 2288       1.416774157220e-11       7.958551738331e-13      -1.216545444503e-12       0.000000000000e+00       1.589099538670e-16       1.239898857490e-17       5.684462335756e-18 
 2289       1.416876351273e-11       7.917675327168e-13      -1.224159780838e-12       0.000000000000e+00       1.585674762336e-16       1.235943837710e-17       5.653261114405e-18 
 2290       1.417023643821e-11       7.876265717041e-13      -1.231549563669e-12       0.000000000000e+00       1.582258092878e-16       1.232135110797e-17       5.621736049433e-18 
 2291       1.417214197075e-11       7.834336340810e-13      -1.238711559841e-12       0.000000000000e+00       1.578849506892e-16       1.228461232776e-17       5.589864412196e-18 
 2292       1.417446166516e-11       7.791900681533e-13      -1.245642526507e-12       0.000000000000e+00       1.575448980803e-16       1.224910718667e-17       5.557623396632e-18 
 2293       1.417717700884e-11       7.748972272533e-13      -1.252339211115e-12       0.000000000000e+00       1.572056490864e-16       1.221472042447e-17       5.524990119176e-18 
 2294       1.418026942171e-11       7.705564697444e-13      -1.258798351402e-12       0.000000000000e+00       1.568672013154e-16       1.218133636995e-17       5.491941618675e-18 
 2295       1.418372025617e-11       7.661691590276e-13      -1.265016675379e-12       0.000000000000e+00       1.565295523582e-16       1.214883894056e-17       5.458454856308e-18 
