# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 2005       3.060049290434e-11       1.149403628923e-12      -2.898452661715e-12       0.000000000000e+00       2.986792149865e-16       1.075588285410e-16      -1.047210113019e-17 
 2006       3.063263523951e-11       1.139556495523e-12      -2.893720218948e-12       0.000000000000e+00       2.979896439135e-16       1.075113399847e-16      -1.033921231862e-17 
 2007       3.066419409530e-11       1.129709041334e-12      -2.888423176024e-12       0.000000000000e+00       2.973018565467e-16       1.074501606721e-16      -1.020748758152e-17 
 2008       3.069512550437e-11       1.119864924283e-12      -2.882560307332e-12       0.000000000000e+00       2.966158460245e-16       1.073749571888e-16      -1.007703681308e-17 
 2009       3.072538532960e-11       1.110027816748e-12      -2.876130387341e-12       0.000000000000e+00       2.959316054313e-16       1.072853949129e-16      -9.947970333270e-18 
 2010       3.075492926386e-11       1.100201405576e-12      -2.869132190609e-12       0.000000000000e+00       2.952491277980e-16       1.071811380137e-16      -9.820398888335e-18 
 2011       3.078371731689e-11       1.090389155458e-12      -2.861565938153e-12       0.000000000000e+00       2.945684066430e-16       1.070619658634e-16      -9.694405243591e-18 
 2012       3.081172731209e-11       1.080593597141e-12      -2.853437648091e-12       0.000000000000e+00       2.938894376013e-16       1.069281232008e-16      -9.569958734615e-18 
 2013       3.083894148753e-11       1.070817034072e-12      -2.844754816671e-12       0.000000000000e+00       2.932122168069e-16       1.067799725132e-16      -9.447000095158e-18 
 2014       3.086534201774e-11       1.061061778580e-12      -2.835524974819e-12       0.000000000000e+00       2.925367403528e-16       1.066178778567e-16      -9.325469808128e-18 
 2015       3.089091101361e-11       1.051330151887e-12      -2.825755688183e-12       0.000000000000e+00       2.918630042909e-16       1.064422048583e-16      -9.205308105270e-18 
 2016       3.091563052233e-11       1.041624484120e-12      -2.815454557178e-12       0.000000000000e+00       2.911910046316e-16       1.062533207176e-16      -9.086454966854e-18 
 2017       3.093948252727e-11       1.031947114320e-12      -2.804629217030e-12       0.000000000000e+00       2.905207373444e-16       1.060515942090e-16      -8.968850121351e-18 
 2018       3.096244894798e-11       1.022300390452e-12      -2.793287337823e-12       0.000000000000e+00       2.898521983569e-16       1.058373956840e-16      -8.852433045116e-18 
 2019       3.098451164003e-11       1.012686669421e-12      -2.781436624542e-12       0.000000000000e+00       2.891853835558e-16       1.056110970726e-16      -8.737142962073e-18 
 2020       3.100565239501e-11       1.003108317077e-12      -2.769084817121e-12       0.000000000000e+00       2.885202887858e-16       1.053730718857e-16      -8.622918843393e-18 
 2021       3.102585294040e-11       9.935677082295e-13      -2.756239690483e-12       0.000000000000e+00       2.878569098503e-16       1.051236952169e-16      -8.509699407180e-18 
 2022       3.104509493951e-11       9.840672266575e-13      -2.742909054592e-12       0.000000000000e+00       2.871952425110e-16       1.048633437447e-16      -8.397423118148e-18 
 2023       3.106335999142e-11       9.746092651195e-13      -2.729100754491e-12       0.000000000000e+00       2.865352824880e-16       1.045923957343e-16      -8.286028187310e-18 
 2024       3.108062963089e-11       9.651962253652e-13      -2.714822670352e-12       0.000000000000e+00       2.858770254594e-16       1.043112310399e-16      -8.175452571651e-18 
 2025       3.109688532826e-11       9.558305181466e-13      -2.700082717518e-12       0.000000000000e+00       2.852204670617e-16       1.040202311062e-16      -8.065633973818e-18 
 2026       3.111210848943e-11       9.465145632281e-13      -2.684888846551e-12       0.000000000000e+00       2.845656028893e-16       1.037197789710e-16      -7.956509841798e-18 
 2027       3.112628045574e-11       9.372507893982e-13      -2.669249043274e-12       0.000000000000e+00       2.839124284949e-16       1.034102592665e-16      -7.848017368600e-18 
 2028       3.113938250390e-11       9.280416344798e-13      -2.653171328818e-12       0.000000000000e+00       2.832609393890e-16       1.030920582221e-16      -7.740093491938e-18 
 2029       3.115139584595e-11       9.188895453414e-13      -2.636663759667e-12       0.000000000000e+00       2.826111310399e-16       1.027655636658e-16      -7.632674893913e-18 
 2030       3.116230162911e-11       9.097969779077e-13      -2.619734427700e-12       0.000000000000e+00       2.819629988741e-16       1.024311650263e-16      -7.525698000694e-18 
 2031       3.117208093578e-11       9.007663971709e-13      -2.602391460242e-12       0.000000000000e+00       2.813165382756e-16       1.020892533354e-16      -7.419098982200e-18 
 2032       3.118071478343e-11       8.918002772013e-13      -2.584643020104e-12       0.000000000000e+00       2.806717445861e-16       1.017402212293e-16      -7.312813751784e-18 
 2033       3.118818412453e-11       8.829011011581e-13      -2.566497305628e-12       0.000000000000e+00       2.800286131053e-16       1.013844629512e-16      -7.206777965912e-18 
 2034       3.119446984645e-11       8.740713613006e-13      -2.547962550737e-12       0.000000000000e+00       2.793871390900e-16       1.010223743532e-16      -7.100927023847e-18 
 2035       3.119955277142e-11       8.653135589989e-13      -2.529047024973e-12       0.000000000000e+00       2.787473177549e-16       1.006543528979e-16      -6.995196067331e-18 
 2036       3.120341365644e-11       8.566302047446e-13      -2.509759033549e-12       0.000000000000e+00       2.781091442721e-16       1.002807976611e-16      -6.889519980264e-18 
 2037       3.120603319321e-11       8.480238181622e-13      -2.490106917390e-12       0.000000000000e+00       2.774726137709e-16       9.990210933290e-17      -6.783833388391e-18 
 2038       3.120739200802e-11       8.394969280195e-13      -2.470099053176e-12       0.000000000000e+00       2.768377213383e-16       9.951869022059e-17      -6.678070658980e-18 
 2039       3.120747066174e-11       8.310520722385e-13      -2.449743853394e-12       0.000000000000e+00       2.762044620182e-16       9.913094425007e-17      -6.572165900505e-18 
 2040       3.120624964966e-11       8.226917979068e-13      -2.429049766376e-12       0.000000000000e+00       2.755728308119e-16       9.873927696807e-17      -6.466052962328e-18 
 2041       3.120370940151e-11       8.144186612880e-13      -2.408025276348e-12       0.000000000000e+00       2.749428226778e-16       9.834409554410e-17      -6.359665434382e-18 
 2042       3.119983028128e-11       8.062352278325e-13      -2.386678903475e-12       0.000000000000e+00       2.743144325315e-16       9.794580877247e-17      -6.252936646851e-18 
 2043       3.119459258724e-11       7.981440721889e-13      -2.365019203902e-12       0.000000000000e+00       2.736876552454e-16       9.754482707427e-17      -6.145799669854e-18 
 2044       3.118797655180e-11       7.901477782145e-13      -2.343054769806e-12       0.000000000000e+00       2.730624856490e-16       9.714156249941e-17      -6.038187313126e-18 
 2045       3.117996234145e-11       7.822489389862e-13      -2.320794229434e-12       0.000000000000e+00       2.724389185286e-16       9.673642872854e-17      -5.930032125699e-18 
 2046       3.117053005671e-11       7.744501568115e-13      -2.298246247151e-12       0.000000000000e+00       2.718169486275e-16       9.632984107516e-17      -5.821266395586e-18 
 2047       3.115965973202e-11       7.667540432395e-13      -2.275419523489e-12       0.000000000000e+00       2.711965706455e-16       9.592221648750e-17      -5.711822149460e-18 
 2048       3.114733133568e-11       7.591632190714e-13      -2.252322795184e-12       0.000000000000e+00       2.705777792394e-16       9.551397355063e-17      -5.601631152341e-18 
 2049       3.113352476976e-11       7.516803143718e-13      -2.228964835228e-12       0.000000000000e+00       2.699605690223e-16       9.510553248839e-17      -5.490624907271e-18 
 2050       3.111821987005e-11       7.443079684794e-13      -2.205354452909e-12       0.000000000000e+00       2.693449345641e-16       9.469731516539e-17      -5.378734655003e-18 
 2051       3.110139640597e-11       7.370488300177e-13      -2.181500493860e-12       0.000000000000e+00       2.687308703912e-16       9.428974508907e-17      -5.265891373679e-18 
 2052       3.108303408048e-11       7.299055569064e-13      -2.157411840102e-12       0.000000000000e+00       2.681183709863e-16       9.388324741163e-17      -5.152025778510e-18 
 2053       3.106311253002e-11       7.228808163717e-13      -2.133097410089e-12       0.000000000000e+00       2.675074307886e-16       9.347824893206e-17      -5.037068321464e-18 
 2054       3.104161132445e-11       7.159772849577e-13      -2.108566158755e-12       0.000000000000e+00       2.668980441935e-16       9.307517809816e-17      -4.920949190944e-18 
 2055       3.101850996693e-11       7.091976485368e-13      -2.083827077555e-12       0.000000000000e+00       2.662902055527e-16       9.267446500849e-17      -4.803598311468e-18 
 2056       3.099378789388e-11       7.025446023209e-13      -2.058889194515e-12       0.000000000000e+00       2.656839091743e-16       9.227654141442e-17      -4.684945343357e-18 
 2057       3.096742447489e-11       6.960208508724e-13      -2.033761574272e-12       0.000000000000e+00       2.650791493221e-16       9.188184072212e-17      -4.564919682411e-18 
 2058       3.093939901266e-11       6.896291081147e-13      -2.008453318125e-12       0.000000000000e+00       2.644759202162e-16       9.149079799451e-17      -4.443450459595e-18 
 2059       3.090969074289e-11       6.833720973433e-13      -1.982973564074e-12       0.000000000000e+00       2.638742160327e-16       9.110384995332e-17      -4.320466540719e-18 
 2060       3.087828426745e-11       6.772520715909e-13      -1.957331369222e-12       0.000000000000e+00       2.632740313477e-16       9.072133764878e-17      -4.195921342072e-18 
 2061       3.084518589609e-11       6.712693709748e-13      -1.931535355965e-12       0.000000000000e+00       2.626753624727e-16       9.034321370869e-17      -4.069867470710e-18 
 2062       3.081040742067e-11       6.654238551204e-13      -1.905594063375e-12       0.000000000000e+00       2.620782061286e-16       8.996933301317e-17      -3.942382613901e-18 
 2063       3.077396069259e-11       6.597153818734e-13      -1.879516064665e-12       0.000000000000e+00       2.614825590025e-16       8.959954983733e-17      -3.813544771701e-18 
 2064       3.073585762286e-11       6.541438072974e-13      -1.853309967226e-12       0.000000000000e+00       2.608884177473e-16       8.923371785053e-17      -3.683432257342e-18 
 2065       3.069611018218e-11       6.487089856709e-13      -1.826984412670e-12       0.000000000000e+00       2.602957789822e-16       8.887169011564e-17      -3.552123697612e-18 
 2066       3.065473040099e-11       6.434107694850e-13      -1.800548076872e-12       0.000000000000e+00       2.597046392920e-16       8.851331908825e-17      -3.419698033241e-18 
 2067       3.061173036960e-11       6.382490094405e-13      -1.774009670013e-12       0.000000000000e+00       2.591149952278e-16       8.815845661596e-17      -3.286234519285e-18 
 2068       3.056712223822e-11       6.332235544453e-13      -1.747377936619e-12       0.000000000000e+00       2.585268433062e-16       8.780695393762e-17      -3.151812725506e-18 
 2069       3.052091821708e-11       6.283342516116e-13      -1.720661655605e-12       0.000000000000e+00       2.579401800098e-16       8.745866168257e-17      -3.016512536757e-18 
 2070       3.047313057645e-11       6.235809462535e-13      -1.693869640316e-12       0.000000000000e+00       2.573550017868e-16       8.711342986987e-17      -2.880414153366e-18 
 2071       3.042377164677e-11       6.189634818842e-13      -1.667010738569e-12       0.000000000000e+00       2.567713050511e-16       8.677110790760e-17      -2.743598091521e-18 
 2072       3.037285381873e-11       6.144817002132e-13      -1.640093832692e-12       0.000000000000e+00       2.561890861824e-16       8.643154459207e-17      -2.606145183647e-18 
 2073       3.032038954328e-11       6.101354411437e-13      -1.613127839571e-12       0.000000000000e+00       2.556083415258e-16       8.609458810705e-17      -2.468136578797e-18 
 2074       3.026639133180e-11       6.059245427701e-13      -1.586121710688e-12       0.000000000000e+00       2.550290673920e-16       8.576008602309e-17      -2.329653743032e-18 
 2075       3.021087175610e-11       6.018488413752e-13      -1.559084432162e-12       0.000000000000e+00       2.544512600572e-16       8.542788529670e-17      -2.190778459801e-18 
 2076       3.015384344855e-11       5.979081714273e-13      -1.532025024794e-12       0.000000000000e+00       2.538749157629e-16       8.509783226963e-17      -2.051592830333e-18 
 2077       3.009531910213e-11       5.941023655780e-13      -1.504952544105e-12       0.000000000000e+00       2.533000307163e-16       8.476977266811e-17      -1.912179274009e-18 
 2078       3.003531147051e-11       5.904312546592e-13      -1.477876080382e-12       0.000000000000e+00       2.527266010895e-16       8.444355160211e-17      -1.772620528757e-18 
 2079       2.997383336813e-11       5.868946676805e-13      -1.450804758716e-12       0.000000000000e+00       2.521546230202e-16       8.411901356457e-17      -1.632999651426e-18 
 2080       2.991089767030e-11       5.834924318265e-13      -1.423747739045e-12       0.000000000000e+00       2.515840926112e-16       8.379600243066e-17      -1.493400018175e-18 
 2081       2.984651731324e-11       5.802243724543e-13      -1.396714216195e-12       0.000000000000e+00       2.510150059305e-16       8.347436145704e-17      -1.353905324854e-18 
 2082       2.978070529417e-11       5.770903130906e-13      -1.369713419925e-12       0.000000000000e+00       2.504473590111e-16       8.315393328110e-17      -1.214599587388e-18 
 2083       2.971347467141e-11       5.740900754292e-13      -1.342754614965e-12       0.000000000000e+00       2.498811478513e-16       8.283455992018e-17      -1.075567142161e-18 
 2084       2.964483856443e-11       5.712234793282e-13      -1.315847101057e-12       0.000000000000e+00       2.493163684142e-16       8.251608277087e-17      -9.368926463963e-19 
 2085       2.957481015394e-11       5.684903428074e-13      -1.289000213001e-12       0.000000000000e+00       2.487530166280e-16       8.219834260823e-17      -7.986610785451e-19 
 2086       2.950340268197e-11       5.658904820456e-13      -1.262223320693e-12       0.000000000000e+00       2.481910883857e-16       8.188117958503e-17      -6.609577386650e-19 
 2087       2.943062945192e-11       5.634237113780e-13      -1.235525829170e-12       0.000000000000e+00       2.476305795453e-16       8.156443323103e-17      -5.238682488059e-19 
 2088       2.935650382870e-11       5.610898432935e-13      -1.208917178648e-12       0.000000000000e+00       2.470714859296e-16       8.124794245219e-17      -3.874785533930e-19 
 2089       2.928103923873e-11       5.588886884320e-13      -1.182406844565e-12       0.000000000000e+00       2.465138033260e-16       8.093154552996e-17      -2.518749196095e-19 
 2090       2.920424917008e-11       5.568200555817e-13      -1.156004337626e-12       0.000000000000e+00       2.459575274867e-16       8.061508012049e-17      -1.171439377806e-19 
 2091       2.912614717251e-11       5.548837516764e-13      -1.129719203839e-12       0.000000000000e+00       2.454026541286e-16       8.029838325391e-17       1.662747824328e-20 
 2092       2.904674685757e-11       5.530795817931e-13      -1.103561024560e-12       0.000000000000e+00       2.448491789333e-16       7.998129133357e-17       1.493520907033e-19 
 2093       2.896606189867e-11       5.514073491489e-13      -1.077539416537e-12       0.000000000000e+00       2.442970975466e-16       7.966364013525e-17       2.809423375486e-19 
 2094       2.888410603113e-11       5.498668550988e-13      -1.051664031946e-12       0.000000000000e+00       2.437464055791e-16       7.934526480649e-17       4.113103320534e-19 
 2095       2.880089305233e-11       5.484578991326e-13      -1.025944558438e-12       0.000000000000e+00       2.431970986059e-16       7.902599986577e-17       5.403678624328e-19 
 2096       2.871643682169e-11       5.471802788724e-13      -1.000390719177e-12       0.000000000000e+00       2.426491721662e-16       7.870567920177e-17       6.680263914605e-19 
 2097       2.863075126084e-11       5.460337900701e-13      -9.750122728830e-13       0.000000000000e+00       2.421026217638e-16       7.838413607266e-17       7.941970560843e-19 
 2098       2.854385035363e-11       5.450182266045e-13      -9.498190138759e-13       0.000000000000e+00       2.415574428668e-16       7.806120310529e-17       9.187906670438e-19 
 2099       2.845574814625e-11       5.441333804787e-13      -9.248207721137e-13       0.000000000000e+00       2.410136309073e-16       7.773671229448e-17       1.041717708486e-18 
 2100       2.836645874727e-11       5.433790418174e-13      -9.000274132363e-13       0.000000000000e+00       2.404711812819e-16       7.741049500225e-17       1.162888337583e-18 
 2101       2.827599632778e-11       5.427549988644e-13      -8.754488386063e-13       0.000000000000e+00       2.399300893511e-16       7.708238195710e-17       1.282212384149e-18 
 2102       2.818437512138e-11       5.422610379796e-13      -8.510949853516e-13       0.000000000000e+00       2.393903504396e-16       7.675220325320e-17       1.399599350253e-18 
 2103       2.809160942432e-11       5.418969436366e-13      -8.269758264063e-13       0.000000000000e+00       2.388519598362e-16       7.641978834969e-17       1.514958409841e-18 
 2104       2.799771359559e-11       5.416624984201e-13      -8.031013705530e-13       0.000000000000e+00       2.383149127936e-16       7.608496606991e-17       1.628198408350e-18 
 2105       2.790270205692e-11       5.415574830228e-13      -7.794816624638e-13       0.000000000000e+00       2.377792045283e-16       7.574756460066e-17       1.739227862325e-18 
 2106       2.780658929294e-11       5.415816762434e-13      -7.561267827430e-13       0.000000000000e+00       2.372448302210e-16       7.540741149142e-17       1.847954959034e-18 
 2107       2.770938985122e-11       5.417348549831e-13      -7.330468479680e-13       0.000000000000e+00       2.367117850160e-16       7.506433365363e-17       1.954287556086e-18 
 2108       2.761111834234e-11       5.420167942437e-13      -7.102520107313e-13       0.000000000000e+00       2.361800640214e-16       7.471815735994e-17       2.058133181049e-18 
 2109       2.751179129100e-11       5.424269751848e-13      -6.877511897622e-13       0.000000000000e+00       2.356496626742e-16       7.436873830740e-17       2.159424746479e-18 
 2110       2.741143270313e-11       5.429637070871e-13      -6.655482505742e-13       0.000000000000e+00       2.351205778384e-16       7.401605203675e-17       2.258197890859e-18 
 2111       2.731006853758e-11       5.436249992895e-13      -6.436457983910e-13       0.000000000000e+00       2.345928067143e-16       7.366010413926e-17       2.354514173709e-18 
 2112       2.720772485870e-11       5.444088525654e-13      -6.220464456676e-13       0.000000000000e+00       2.340663464740e-16       7.330090024975e-17       2.448435409213e-18 
 2113       2.710442783652e-11       5.453132591113e-13      -6.007528120977e-13       0.000000000000e+00       2.335411942615e-16       7.293844604669e-17       2.540023666536e-18 
 2114       2.700020374685e-11       5.463362025371e-13      -5.797675246209e-13       0.000000000000e+00       2.330173471928e-16       7.257274725222e-17       2.629341270127e-18 
 2115       2.689507897141e-11       5.474756578551e-13      -5.590932174305e-13       0.000000000000e+00       2.324948023554e-16       7.220380963224e-17       2.716450800036e-18 
 2116       2.678907999796e-11       5.487295914697e-13      -5.387325319807e-13       0.000000000000e+00       2.319735568088e-16       7.183163899648e-17       2.801415092220e-18 
 2117       2.668223342044e-11       5.500959611663e-13      -5.186881169944e-13       0.000000000000e+00       2.314536075839e-16       7.145624119850e-17       2.884297238853e-18 
 2118       2.657456593907e-11       5.515727161017e-13      -4.989626284702e-13       0.000000000000e+00       2.309349516835e-16       7.107762213583e-17       2.965160588638e-18 
 2119       2.646610436049e-11       5.531577967928e-13      -4.795587296905e-13       0.000000000000e+00       2.304175860819e-16       7.069578774995e-17       3.044068747117e-18 
 2120       2.635687559791e-11       5.548491351062e-13      -4.604790912282e-13       0.000000000000e+00       2.299015077250e-16       7.031074402642e-17       3.121085576979e-18 
 2121       2.624690667120e-11       5.566446542479e-13      -4.417263909548e-13       0.000000000000e+00       2.293867135301e-16       6.992249699490e-17       3.196275198371e-18 
 2122       2.613622470703e-11       5.585422687526e-13      -4.233033140477e-13       0.000000000000e+00       2.288732003861e-16       6.953105272920e-17       3.269701989211e-18 
 2123       2.602485693904e-11       5.605398844731e-13      -4.052125529976e-13       0.000000000000e+00       2.283609651534e-16       6.913641734737e-17       3.341430585492e-18 
 2124       2.591283070787e-11       5.626353985698e-13      -3.874568076158e-13       0.000000000000e+00       2.278500046636e-16       6.873859701176e-17       3.411525881599e-18 
 2125       2.580017346141e-11       5.648266995003e-13      -3.700387850421e-13       0.000000000000e+00       2.273403157198e-16       6.833759792905e-17       3.480053030615e-18 
 2126       2.568691275482e-11       5.671116670086e-13      -3.529611997519e-13       0.000000000000e+00       2.268318950965e-16       6.793342635032e-17       3.547077444629e-18 
 2127       2.557307625072e-11       5.694881721148e-13      -3.362267735638e-13       0.000000000000e+00       2.263247395392e-16       6.752608857113e-17       3.612664795053e-18 
 2128       2.545869171931e-11       5.719540771044e-13      -3.198382356472e-13       0.000000000000e+00       2.258188457648e-16       6.711559093155e-17       3.676881012925e-18 
 2129       2.534378703846e-11       5.745072355178e-13      -3.037983225295e-13       0.000000000000e+00       2.253142104615e-16       6.670193981626e-17       3.739792289223e-18 
 2130       2.522839019389e-11       5.771454921398e-13      -2.881097781039e-13       0.000000000000e+00       2.248108302884e-16       6.628514165455e-17       3.801465075176e-18 
 2131       2.511252927926e-11       5.798666829890e-13      -2.727753536364e-13       0.000000000000e+00       2.243087018759e-16       6.586520292044e-17       3.861966082569e-18 
 2132       2.499623249632e-11       5.826686353073e-13      -2.577978077738e-13       0.000000000000e+00       2.238078218254e-16       6.544213013271e-17       3.921362284059e-18 
 2133       2.487952815501e-11       5.855491675493e-13      -2.431799065508e-13       0.000000000000e+00       2.233081867093e-16       6.501592985494e-17       3.979720913481e-18 
 2134       2.476244467363e-11       5.885060893717e-13      -2.289244233976e-13       0.000000000000e+00       2.228097930709e-16       6.458660869562e-17       4.037109466160e-18 
 2135       2.464501057892e-11       5.915372016231e-13      -2.150341391476e-13       0.000000000000e+00       2.223126374247e-16       6.415417330816e-17       4.093595699221e-18 
 2136       2.452725450622e-11       5.946402963330e-13      -2.015118420443e-13       0.000000000000e+00       2.218167162558e-16       6.371863039099e-17       4.149247631898e-18 
 2137       2.440920519959e-11       5.978131567016e-13      -1.883603277492e-13       0.000000000000e+00       2.213220260204e-16       6.327998668759e-17       4.204133545846e-18 
 2138       2.429089151192e-11       6.010535570890e-13      -1.755823993494e-13       0.000000000000e+00       2.208285631454e-16       6.283824898657e-17       4.258321985449e-18 
 2139       2.417234240510e-11       6.043592630048e-13      -1.631808673645e-13       0.000000000000e+00       2.203363240283e-16       6.239342412170e-17       4.311881758130e-18 
 2140       2.405358695009e-11       6.077280310975e-13      -1.511585497548e-13       0.000000000000e+00       2.198453050377e-16       6.194551897201e-17       4.364881934664e-18 
 2141       2.393465432709e-11       6.111576091443e-13      -1.395182719280e-13       0.000000000000e+00       2.193555025127e-16       6.149454046182e-17       4.417391849485e-18 
 2142       2.381557382567e-11       6.146457360397e-13      -1.282628667474e-13       0.000000000000e+00       2.188669127629e-16       6.104049556081e-17       4.469481100997e-18 
 2143       2.369637484485e-11       6.181901417860e-13      -1.173951745389e-13       0.000000000000e+00       2.183795320688e-16       6.058339128408e-17       4.521219551886e-18 
 2144       2.357708689329e-11       6.217885474820e-13      -1.069180430984e-13       0.000000000000e+00       2.178933566812e-16       6.012323469221e-17       4.572677329427e-18 
 2145       2.345773958937e-11       6.254386653129e-13      -9.683432769987e-14       0.000000000000e+00       2.174083828216e-16       5.966003289130e-17       4.623924825795e-18 
 2146       2.333836266134e-11       6.291381985393e-13      -8.714689110213e-14       0.000000000000e+00       2.169246066819e-16       5.919379303307e-17       4.675032698378e-18 
 2147       2.321898594745e-11       6.328848414872e-13      -7.785860355669e-14       0.000000000000e+00       2.164420244244e-16       5.872452231489e-17       4.726071870082e-18 
 2148       2.309963939605e-11       6.366762795371e-13      -6.897234281517e-14       0.000000000000e+00       2.159606321820e-16       5.825222797984e-17       4.777113529644e-18 
 2149       2.298035306575e-11       6.405101891135e-13      -6.049099413673e-14       0.000000000000e+00       2.154804260577e-16       5.777691731677e-17       4.828229131945e-18 
 2150       2.286115712554e-11       6.443842376746e-13      -5.241745029554e-14       0.000000000000e+00       2.150014021249e-16       5.729859766039e-17       4.879490398313e-18 
 2151       2.274208185491e-11       6.482960837012e-13      -4.475461158829e-14       0.000000000000e+00       2.145235564274e-16       5.681727639128e-17       4.930969316840e-18 
 2152       2.262315764397e-11       6.522433766868e-13      -3.750538584161e-14       0.000000000000e+00       2.140468849790e-16       5.633296093598e-17       4.982738142686e-18 
 2153       2.250441499359e-11       6.562237571268e-13      -3.067268841959e-14       0.000000000000e+00       2.135713837640e-16       5.584565876705e-17       5.034869398396e-18 
 2154       2.238588451554e-11       6.602348565078e-13      -2.425944223122e-14       0.000000000000e+00       2.130970487364e-16       5.535537740312e-17       5.087435874204e-18 
 2155       2.226759693257e-11       6.642742972972e-13      -1.826857773786e-14       0.000000000000e+00       2.126238758208e-16       5.486212440895e-17       5.140510628345e-18 
 2156       2.214958307861e-11       6.683396929327e-13      -1.270303296072e-14       0.000000000000e+00       2.121518609115e-16       5.436590739550e-17       5.194166987367e-18 
 2157       2.203187389883e-11       6.724286478116e-13      -7.565753488338e-15       0.000000000000e+00       2.116809998730e-16       5.386673401998e-17       5.248478546438e-18 
 2158       2.191449804681e-11       6.765388456449e-13      -2.858518017364e-15       0.000000000000e+00       2.112112888422e-16       5.336463896344e-17       5.303497226454e-18 
 2159       2.179747465791e-11       6.806683151939e-13       1.421593747770e-15       0.000000000000e+00       2.107427251376e-16       5.285976506346e-17       5.359187282032e-18 
 2160       2.168082052710e-11       6.848151663151e-13       5.278692939678e-15       0.000000000000e+00       2.102753063562e-16       5.235228273196e-17       5.415490846479e-18 
 2161       2.156455250762e-11       6.889775017511e-13       8.716909259568e-15       0.000000000000e+00       2.098090300718e-16       5.184236302837e-17       5.472349834091e-18 
 2162       2.144868751100e-11       6.931534171226e-13       1.174039100002e-14       0.000000000000e+00       2.093438938346e-16       5.133017766040e-17       5.529705939903e-18 
 2163       2.133324250715e-11       6.973410009199e-13       1.435330506778e-14       0.000000000000e+00       2.088798951713e-16       5.081589898478e-17       5.587500639429e-18 
 2164       2.121823452441e-11       7.015383344945e-13       1.655983700652e-14       0.000000000000e+00       2.084170315851e-16       5.029970000804e-17       5.645675188413e-18 
 2165       2.110368064963e-11       7.057434920511e-13       1.836419101962e-14       0.000000000000e+00       2.079553005557e-16       4.978175438722e-17       5.704170622568e-18 
 2166       2.098959802823e-11       7.099545406395e-13       1.977058999295e-14       0.000000000000e+00       2.074946995392e-16       4.926223643067e-17       5.762927757325e-18 
 2167       2.087600386427e-11       7.141695401457e-13       2.078327551767e-14       0.000000000000e+00       2.070352259681e-16       4.874132109879e-17       5.821887187577e-18 
 2168       2.076291542050e-11       7.183865432843e-13       2.140650791296e-14       0.000000000000e+00       2.065768772514e-16       4.821918400477e-17       5.880989287421e-18 
 2169       2.065035001843e-11       7.226035955899e-13       2.164456624885e-14       0.000000000000e+00       2.061196507740e-16       4.769600141535e-17       5.940174209909e-18 
 2170       2.053832503842e-11       7.268187354088e-13       2.150174836898e-14       0.000000000000e+00       2.056635438976e-16       4.717195025159e-17       5.999381886785e-18 
 2171       2.042685791972e-11       7.310299938909e-13       2.098237091335e-14       0.000000000000e+00       2.052085539598e-16       4.664720808962e-17       6.058552028237e-18 
 2172       2.031596616054e-11       7.352353949813e-13       2.009076934116e-14       0.000000000000e+00       2.047546782745e-16       4.612195316136e-17       6.117624122639e-18 
 2173       2.020566731812e-11       7.394329554121e-13       1.883129795352e-14       0.000000000000e+00       2.043019141319e-16       4.559636435533e-17       6.176537436295e-18 
 2174       2.009597900879e-11       7.436206846941e-13       1.720832991628e-14       0.000000000000e+00       2.038502587983e-16       4.507062121737e-17       6.235231013185e-18 
 2175       1.998691890805e-11       7.477965851086e-13       1.522625728281e-14       0.000000000000e+00       2.033997095160e-16       4.454490395138e-17       6.293643674711e-18 
 2176       1.987850475062e-11       7.519586516990e-13       1.288949101672e-14       0.000000000000e+00       2.029502635035e-16       4.401939342013e-17       6.351714019439e-18 
 2177       1.977075433050e-11       7.561048722628e-13       1.020246101472e-14       0.000000000000e+00       2.025019179554e-16       4.349427114596e-17       6.409380422848e-18 
 2178       1.966368550106e-11       7.602332273429e-13       7.169616129337e-15       0.000000000000e+00       2.020546700421e-16       4.296971931155e-17       6.466581037070e-18 
 2179       1.955731617510e-11       7.643416902197e-13       3.795424191717e-15       0.000000000000e+00       2.016085169103e-16       4.244592076068e-17       6.523253790639e-18 
 2180       1.945166432488e-11       7.684282269029e-13       8.437203440945e-17       0.000000000000e+00       2.011634556823e-16       4.192305899900e-17       6.579336388234e-18 
 2181       1.934674798224e-11       7.724907961226e-13      -3.959034485862e-15       0.000000000000e+00       2.007194834565e-16       4.140131819475e-17       6.634766310426e-18 
 2182       1.924258523862e-11       7.765273493219e-13      -8.330270465419e-15       0.000000000000e+00       2.002765973073e-16       4.088088317954e-17       6.689480813418e-18 
 2183       1.913919424516e-11       7.805358306481e-13      -1.302479193085e-14       0.000000000000e+00       1.998347942847e-16       4.036193944909e-17       6.743416928797e-18 
